grid_id,n_landslides,total_area_m2,mean_compactness,density_km2,HLD_norm,MAG_norm,CHAN_norm,LS_LRSI,risk_class
12_15,12.0,19980.84926086675,0.581996842198648,12.0,0.2553191489307379,0.8761948384483418,0.4185382253237029,47.42256710646121,Very High
12_16,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
12_17,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_0,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_1,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_2,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_3,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_4,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_5,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_6,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_7,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_8,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_9,1.0,2244.575701226338,0.6096646083429434,1.0,0.02127659574422816,0.6827865116919153,0.38290566053204045,29.20553834860968,Medium
13_10,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_11,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_12,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_13,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
13_14,1.0,1756.3373418709032,0.723735072610937,1.0,0.02127659574422816,0.6610942045763942,0.23599740680291414,25.616604060561514,Medium
13_15,5.0,6068.367411742486,0.714854802193556,5.0,0.10638297872114079,0.7707629738987355,0.24743406595944129,33.390719472207934,High
13_16,5.0,13481.4611952693,0.4330224704446115,5.0,0.10638297872114079,0.841383160349039,0.6103982738053322,42.76860922263486,High
13_17,1.0,3021.260820060969,0.7351028611092464,1.0,0.02127659574422816,0.7090693355331228,0.22135714065018597,26.763052666208814,Medium
14_0,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_1,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_2,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_3,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_4,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_5,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_6,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_7,2.0,8488.570278814193,0.40382848578559105,2.0,0.04255319148845632,0.8004559408219276,0.6479964139827539,39.10126607873572,High
14_8,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_9,2.0,190.63900145321423,0.9010066631711628,2.0,0.04255319148845632,0.4650244198601763,0.007694138537049255,16.232274940969088,Medium
14_10,1.0,12157.495071696054,0.18967988059280036,1.0,0.02127659574422816,0.8322375770244622,0.9237925881220072,44.50680886038542,Very High
14_11,1.0,5669.17897955547,0.6412928741865436,1.0,0.02127659574422816,0.7647432517780033,0.3421724757117557,30.84957685478662,Medium
14_12,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_13,2.0,5974.098791126417,0.2992403608436173,2.0,0.04255319148845632,0.7693779068190525,0.782692620355083,40.86284918609605,High
14_14,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_15,2.0,3796.6838221284806,0.5742749051891665,2.0,0.04255319148845632,0.7292772825174669,0.42848309833486276,32.57564001664408,High
14_16,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
14_17,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_0,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_1,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_2,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_3,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_4,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_5,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_6,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_7,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_8,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_9,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_10,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_11,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_12,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_13,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_14,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_15,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_16,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
15_17,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_0,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_1,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_2,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_3,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_4,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_5,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_6,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_7,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_8,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_9,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_10,1.0,3276.3216792640874,0.6288152660972027,1.0,0.02127659574422816,0.7162382249164264,0.3582420483823372,29.715817502350944,Medium
16_11,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_12,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_13,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_14,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_15,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_16,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
16_17,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_0,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_1,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_2,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_3,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_4,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_5,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_6,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_7,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_8,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_9,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_10,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_11,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_12,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_13,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_14,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_15,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_16,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
17_17,0.0,0.0,0.5849569002614328,0.0,0.0,0.0,0.4147260469151107,8.294520938302215,Low
